msname,msinstanceid,nodeid,instance_cpu_usage,instance_memory_usage,timestamp
9642032d5327a00ebd76493f4f08b04a00e958fdad322e606d9e175e99bdfd09,2f8304b62106597bffa7f1608405727b46d366d9e92f561c849db4254beec6e2,5fc04bad707404d48cd174faa35887c21a0d23bf33a685a0862a565774b37fa0,0.04091666666790843,0.7033851146697998,540000
6f83eed1237572824fa0807fb2414de831c989c6392cca51f3364b655804153b,bd66ebbd0274439ddc52af48fa42df8f1b5643ad6a417d86e470d3afce08b6cb,1781c95c3b116a2b694c800ac96360b8b11e3414cef8e90d28360aa95d2be53e,0.09368749999751648,0.7782108783721924,540000
28664e7ba60702984ae3f84d4b084785897495e3b7f28717bda80797dc5468b6,819286a791941227099fc48e45a626690dad9fbf6e5a7afbafa47fd043b8621e,fa5a40e083162c6d8073f9a19aa3a6fc88c95a2f37e194e7617a04b5c823ca75,0.5040416666694606,0.7798795700073242,540000
7b3b9cb2faed94c69ae18e8275ec186a4ffe6b2e2588782db56b1481ecf13ffc,7b604ac2ddfaa3e483f050171e1ff77d4c98ad8163786cc5e26ef132a172d0ac,85393eb6a55c1ddb7f737d4d2e884882fc5f93f5590437f93a218bcb83629853,0.2664166666722546,0.6462388038635254,540000
7b3b9cb2faed94c69ae18e8275ec186a4ffe6b2e2588782db56b1481ecf13ffc,ad9a0bf60c0da77cc3291fa017f5994d21c2330ba2062fa3970f594a60921359,fab5bf5f3f512e1d87fa11093167bb5998c0b7b92ba98dfb7da33f8928d01f1d,0.2786666666623205,0.6473236083984375,540000
2387b3f417ee8dc3dcd4f6f9572b6552b704b395290f7773ef87d96ac6bfe0b0,7df40f5f38fb96cf779b33fbbdc556865e0474cd51d973b7efd23173dfb278f2,3c40e5df723801e7c445daef583f56b64ada410b287a82ef08972d0727ec7486,0.0518750000007761,0.5035805702209473,540000
14f44b0d16e89114cfb079731ece27dfc7e22b98c6264038a8c37567b4689110,4d0ae4877b75eb86fa780faa67acc62578905a7c8176f255132bea1c688e4c3d,b9b2aaf382335730164727cc1e07831356e0cdf51e15df34312dac343f45a7ac,0.125,0.7059574127197266,540000
48e8faba4a168f803d7f16abb37ff877edd589b8081166d08e1efbb94ae898d1,77c880472052ecaea0d2a7a7fd51cf9ef41cece6654ed6cf2a646606369cadf6,21dfbb1008ee08e165164b6c00fe13f067cac9487c380e419b692955656d818f,0.08264583333317811,0.7368578910827637,540000
28664e7ba60702984ae3f84d4b084785897495e3b7f28717bda80797dc5468b6,380304e81edde978a2bdb29f5d2d29f44598a526f6d2ebe00a8e0c7d8bf0856d,45d569ccbcfab3f36c71e78e0e11d0bcdceda830212e4afdc44cea51ed0fe27d,0.5855000000058984,0.787421703338623,540000
48e8faba4a168f803d7f16abb37ff877edd589b8081166d08e1efbb94ae898d1,df07291c23711436ebe4139ea92668412d8c5ba8b8b551c62dc1823d8c987dd9,be0198d406f5cd4f056cdd43709a13a22f5019fb419db1e817a14e979e351080,0.08714583333348855,0.7181553840637207,540000
af42b5e3e0eb334d38619733586d78d1414f6549f24d31b39a5294454638bc59,e8f43c1b4e6392ebf74c3ee7470a442edc87bad9e11b78140363682cf3f338e1,996f56f8c6950b9250ac0306818997d78412e3e411eb7610bc0f7b38553e802d,0.06005208333372138,0.7584720611572265,540000
aaee6905e5adc1daa773f911138fc18d48b45274694f183a2dd2f1c85194a7c3,2e55451cecb6501ff4b445d0326a4e8d01d500d988b95863b1a5d50451394f29,0d5724f614a23c7cf9c87b4f9c486f24443bf60fd2a2a7ca6287270f1f6e4fa7,0.18331967213297967,0.7911405563354492,540000
c636d684235894436e7868e279ea8d7c37ceb2c7f99b66aa6eb9823c09a88164,cc38e6a8782781728e4e79358c4fbad7610124752f974b699d0b67c083aaf00d,0a368056fa95198fa09018ea64b4506ba0f5a6477272c4bd7e4bbdc8d9cf8050,0.099458333333799,0.49854230880737305,540000
6fcffa27c740ee775cbf96c0eed57df9bfafc1e3998dc9756fc3b56b7a735c26,17da65e6a9db00791f828634d790099115053a439712400b77ebe6aa61d47787,bcb4b4268133567ce66021f881ed1efcab790f34123ded2fb66470616cac9227,0.06599999999937912,0.6106600761413574,540000
99f2e7b501f50db9b4089242a5d3e1aba334c32e0c718b8d79281529a9489b15,2b779433e4357c6d082198964ecb4d111821f63ef41bf4da403b7f0f3ac98b5c,6d34d29a40eb0c892b1ca8f1a1c9ed238ad7e6884799226ba8938136e94cda1f,0.13754166666573533,0.6108059883117676,540000
2d6efe2da55db77cb8533784b704eb9e28ae359b0c158bdbda44ddf0874757c0,9533fc9e5c76b3e668c5ad7c1c1229856977d13bb949b67c08bb2855b02d88f4,9b3948f27f98d91985516ad548ec3279e5218814e48bf4ce2d61c0851153e4a0,0.14945833332991848,0.6157989501953125,540000
5b5a22e445e6fb699c007f08371c6dc3951b1aa85b90a63c6bd07884d357baeb,0ee869391bd4a79cf003714681cb0fab66df881f294ceb259cf122622e3e3283,a2b5b71ef18cb1ba88a556cb6c76d3fc4b9f473dc695193708f3136dc0fc4774,0.15935416666713234,0.5195257663726807,540000
bd60497bdc74d1c37bed34adc5bf20df15b378dd863baf0a2c35fd36fb28cc66,4e701711a92bc577e46e4e6573563e116a7983438f3dccd37c7047ad2a7485b5,57aade8b6a7fb5efa36aa76b672a072642c080f46bf2cae061df66a3c1b21dee,0.18050000000124175,0.8118200302124023,540000
719faf5996d9961657ac692193630de32d3c7c976b20314e23e7545e624288f8,d6b309b1613a83c09c4d0e6565e5e22ebb2428e64af4730f64ba594863e81e4d,299e9fcc3ce2c9cb02c67aaec2035861842e2f71a893453828d687bfd59ee33a,0.1293749999992239,0.5533130168914795,540000
2387b3f417ee8dc3dcd4f6f9572b6552b704b395290f7773ef87d96ac6bfe0b0,caed499aa3059020241070460da71e012b14b5a7877cecb935c6821c809dc7b6,ef8c67c0504b35e4cd485eeaa1ecffaa1928f73a5de33e6b23bdaaf3d9e4a234,0.0550000000007761,0.5084052085876465,540000
4cb80624d7a17ac8850f5d587fde49acfaf38d6b7c206a1163f2edcb4e6e00f4,fc53239e955de7df267d1f9241cefdbbf0478cbc64332e36cb2278915ddec515,3fae8f1a0b503ecb6e6565d0ac91b92ef7bcb9cdc396ce6019f3c91a1716ce47,0.2264166666699263,0.7551174163818359,540000
530a42c55ed7f9999e26fb2b97a2c53d593cda13c20965e6f43b37167c6c7715,d8380fab42bdcc5149bf4e670adba2243d9b5148663c497df0945a86d1ebe3a3,5a3ffb32709f682e900dfd84cfd9a0a5caa7e6e5244592e15f2f5a95c27105cc,0.15412499999996118,0.568760871887207,540000
d3f5c6507b4fefe44c0e3b45cdf25e3d6baec99c7cb33c78f20a1c8a0abe46ca,ec74b9b61b3c3019045a7ec0a01eddcd4075229d09f31e834bfa26376befa9fa,f41c3744fba7629d98cb66e0b92a77b6cddb70de18a0e45a8e19d324475c206d,0.14745833333333092,0.44198179244995117,540000
95b112c26c4bb6936ac5932b6b9746f429f6f523ad6c3266d37a632cbdc753da,577afd30890eafa4638fc2004947e4de7dfaff3a0dbe0f5a330cf1198b4b00a8,3278cfe810fd322ba5baeea5493bef1c958b2878a1a47539bac8a4cb2c8569c0,0.078604166667598,0.6868140697479248,540000
b85eb26037cd3da7f8b449f210016f483349c1d0f9d341808369790e087aa5fc,7d87f8602404f4af94b03f81735dc19c2e598b68fbf680c825025b49bfea7ef7,d6bf686af0e63a5d8032ee32ebaed4e179adeb6efdf32a84a6c6139e1d0ca9d8,0.056916666665347296,0.4435863494873047,540000
92ce0f3afc75baf4c8f22adbbf045b7ea6d5404e044a0a6e95e3f222d7ac51c4,52f40eb4294736d5264923abcde14a794912f28fe8db62bf35022352932b809e,555f349db29b2bf67e99ba07bb741bb0c4074ccbff8db8dcbaa506e584c35eff,0.1606041666663562,0.5642735958099365,540000
63b8a25a4a9f80c7508c0db0d163af6d9e6c0746c9b7e26aeacadee945657501,95bd228a321205ae42fabac250699d1d207bf8fca81f09b1e6f2224e5bcdb778,8c1b5bfe7c14b7b4c6d991ea902103ed390b35dadee3640336876dc7dcd83e40,0.19225000000248352,0.6111502647399902,540000
558da361022f2c54ce6bb02912687c090acf7454f62fda75744147689918f5ea,49839ad1d017dfb8934f27425a02a82c8d441e4c015e476098bc00122e54162d,96218a646444bcbe0f90ae56c5401da7bca583a9a26e6190bd98bc93f1114cf5,0.23525000000372528,0.7214102745056152,540000
64ff81a6afa87476179945775ef71fcf2e6f80cc3ca2e4c82ff888503bd7f7e9,ea67a4afd3a5d799d0d60ccb4bdf30d7a137a65a34b1ab3133f4ab5b1bb51661,757c3eddfae393f41ef6c25c8dfcdd236b4be0fdeda9cb4936aef3acbd76eadd,0.044125000003259626,0.4465298652648926,540000
9a3ef4d24dd4e7fb8baaa9e30aea1395caa50f583630f69047c8e20f2e8d9554,eb494063d06d5138fdb557a29b01d932173788a8196fa8ee421907792a164076,b33f5c6d29e6d3682da1ff0740f124c7e8eace85fb24d3d788e40e9b11fa05e1,0.2153749999900659,0.7871384620666504,540000
a8cb12a887369a8289783a11f8213bdbbf46aa863329c642398206903fb95733,8d2c8538cc440f073034602a45d68b96392a50bae6b69472a545d295f0f4297c,854e238dd4f940717e614fdaffebfd2f2ba92fbeb594f815636edf16203e4f58,0.08104166666744277,0.702211856842041,540000
af433c9744977e9ca65e94fe8125717d4451a2df831bfbf365d39bfce8107d6b,e39b104a9870e6018030036ea3667626e33e135d6f30580c2684f56981796343,9f267e8568b6069a587827b9603f8939edce616f6dc501cc34aed2b78328d133,0.07212500000217309,0.7656002044677734,540000
cb7de32404272c4173dc1387f3dd3bc1dace3adc162ac705a554c5bd3759d9d5,f4a8ca55a3fb8f96b40038ef8f5b3d305b90add3dfc67a367e236d7f7ea98a20,c6d7c4c25557a7a384022d42bd30de00ae564323dd5aa9a51e82e9033700e8d1,0.20974999999937913,0.6655540466308594,540000
2be3b98bfce0e36bfa57f93d594bb1e183b434540c5bce38233a5dc2e9b80a1b,4ecb1c11cb696ce99146e17d047ffe013f1a4a3edb28f7b20682e841a5c02cb7,5ea80983fadb00771b1d9ee20bba7a7160e96d26e9e89a947c4fcf1b6c2dbf39,0.28741666666852933,0.8447151184082031,540000
0993061afc84936e8e92508c7a754eb34c86c47042c802d68f06e25627c3fd53,7439f8959e6a00d6ddb1f4f69da632fcd5b6a6c996441cee3f279c9860eb2ee9,dfb1be8d78ef3307a46a0d9a2ae037d2c9b8a4614e90a438c581ae7d1a80bc10,0.06670833333240202,0.47115278244018555,540000
30a8da0bf74d650c3aff9df0a7b34ce90b5be01dcbf3adffa06bbc85061bb428,09c5820a11cf6bcf5f0bacfb093acecb79d15194b48abbd18afcce48a98a0b2b,bfd633445174a566357a2cf0457107eb48d0cb5bcc5e5af77a4dc51cf9f69220,0.18099999999782693,0.7946262359619141,540000
643bce6326e327bb36361c31d1ad0cf9ee8d57671754826bb420a049f051fbbd,955766e92b9c2cb57d858ee62d9caa7b5202b4c59eead6d661b8f43fe0be6685,dc5f32fa685facf909e143a0975972c167397b3b150d647103e32a45006f44c0,0.16479166666589057,0.6427679061889648,540000
af5d63e40f2bc053c32d2b51ba6ca28739e93661fd816b61e1d2e90736c9643f,0fa6535626680b1b27316261c71f51547cc5d4f3fe0e7b16093a563b83ec69fd,cd4f9cda77f3a949f9bd4f5aadce03d7604b758bccbb590df268b39399c82f57,0.16804166666697712,0.7061033248901367,540000
fcf19d73e973ed5de66f07834ee47c2240b89477d10da8dbf46592df9f0f54d6,626e977fa3085305456fefe7688c2c21e2ee67e2c07304cb289325184f5c543b,9143a26ed933b0083dd30a37c40e2c3d798f7f597f26b0feed998a06d11eff59,0.14274999999906868,0.6227946281433105,540000
598512ac8a6f79d6aaf0afcd7d8b4462c1cec5198eefbc25855d1e5ac460ec19,f70fa018011d1590329913c8640ca4b2c95021aec538a167b853397ce6876913,bcdeb30a3d70fa20f519ab7aeac443cb917bc3f59c45fa2685e393675ac1c3a1,0.05554166666697711,0.7176008224487305,570000
9a3ef4d24dd4e7fb8baaa9e30aea1395caa50f583630f69047c8e20f2e8d9554,a95e0614c4306ceabccfc50bd79f2fa496855359211b88cef82e972efd891799,d2a845ab91885c2e6f8ec4ac1f38b478c3fec48cff4458f7da3836c4bac14967,0.2537916666517655,0.7926321029663086,570000
df929f06fc9d6434342da9506ffb263b8746eef64c81d3fa64e66bb916f2f184,e6ff491fd39139fedbe4a725865560ab66578dc00b26722bece2756a8948514b,ef4d22ae581d642563f51eca22286862923b9c72e72b81c28047cf0b6b0285a6,0.04854166666627861,0.6481771469116211,570000
ccf3fa1fba9d0f233e1930922f80e1d13aefb7e97452571baa0bc0902101dcf3,205d0ef9cee242fa7e993bd31c87d672d8bd97e13a5c72d43cd9eaec207e5620,81afc4f40974e663b6d8775edb6dbc814abc48c036c90fd6bbeb7c671124fd8e,0.09583333333333334,0.6142578125,570000
65da7a00a58227d84f418beb67c563c3adf48aaeb4311420b6d7bccd7f4d00a4,75f6b0675404508f716c2ef9f4ddae5db0302d2daea25fd5fc529d4e00659b9a,cc25d362bc8b6ae53e13b8d6b90ef3625b232530cc5424dcbdf8cf3222bb1918,0.08270833333178113,0.7907509803771973,570000
0e337f047a062e592acb1be850542d2ac66829277ec311eed311f21ac96266e3,528c05c5a0fddab6f03f8d5d33a0cafc43f2bf12cf3145ac1dcfae9f603253d6,b7c937ec2966eca36d133aabedb7587870ab8bf0b633198d1792c5cc237dcc2d,0.2026666666691502,0.7875461578369141,570000
7b3b9cb2faed94c69ae18e8275ec186a4ffe6b2e2588782db56b1481ecf13ffc,e35744293eae679a9044be54296ca6c93ce269aeb1cc9c952c54b69509c3aaa4,86f089cd85139e84358ffceccfe256ab46cde8b0b8162e99c66d171d133af260,0.2625,0.6489076614379883,570000
f1cfc33fa464030faec50a09fdbbdf34201814a8e2d5531d741eb4cfe1f3e9dc,629892cb408d9816bcac47b039789a9c299c0fbbd651bfd3a0649901db2fdacf,3936ef836701b7f062b9c2ad295faa7ea856e3ff99dc243a3323bc6b0edc4a10,0.08108333333317812,0.46202564239501953,570000
530a42c55ed7f9999e26fb2b97a2c53d593cda13c20965e6f43b37167c6c7715,cc4217043f29a7659acc8c88b28b5919507349b977388b8d3527308bd123bdd0,4e8477f597819cb5b2504ad7ef6d0a0f01e61772cc6858e6006a7e6e29b76bec,0.1559999999978269,0.5718955993652344,570000
b85eb26037cd3da7f8b449f210016f483349c1d0f9d341808369790e087aa5fc,c25e71b274069c74afb24c8a33411fa092032d56c93a3312f3614ef8785d4e0e,601fd76494c338e1fb7b835e3f718644c005c8a352dad1037c41d0f99df8e1fb,0.059916666666201004,0.4446253776550293,570000
e36706cf92adeab5577d3766a42ba23993d591bd23a20001e104d91796f04246,d29b75e51f4eed3f726d0a041924e82f3b09dc85d5866a97abbbd7d26bfbb21a,5e485e8e8b2464d2f4cc888cfc8b8858c6a9173e05078e467c36a0893d67b367,0.26966666666946065,0.6919832229614258,570000
3c66f13a0d7877fa0d2612bc2ef6bd5ba307392eb47de073c58387c9d52915bc,a2b258717c57c8c7dc8cab6d70b4251bd32fadf9b7b45f3230025bbcbc7b19d0,4ba4713202669d3edacb452e4c14e0b68eb7119a06a1e3ecb2b9dde730706b3a,0.2848750000043462,0.590883731842041,570000
39941cd5d9ee45144faf14af503db83864642575fb8b449cdeb06869ab330bbf,f39b7402c7269c2dc6e38795739322c7009ceb2e9009d4ef86e051df9219b6c1,db58ef444d03906ddf745c7fda3d3849ad6f5548b13cc1155db104fea0c8ca24,0.08875000000019402,0.6497592926025391,570000
d866b548c8336de52155a8318961fa587bbefecaef82cb0f7f8d14748a94c212,bafa9411beb8212ab2f8c59d07670dfe62789eb373349a9beca860f6e654fdfa,4f129e1f9abf8688ccb3bd35cd4ab8320b38d4794bcae12a251cf1ab44022f9a,0.16729166666045786,0.5588517189025879,570000
00d7f431c614ceb809744092d9dc731b93b77de8d834e5759b0befe055378777,f2352d83ceaed736a2d541d47e9d6aff2180219d08452ac2433fd3c7e46213a7,a32ae9e5c39c9d3b60d9fb77a286ec4b3b7ecdaf53259b54461351c5aef4a428,0.05225000000015522,0.4922823905944824,570000
d973b113c7c708641f1dd615f6c3525041faf5c6aa1f371eeecf567988e56bda,d81ec5b5a11b23108375192e31ff07d6d60bb7a8c8bec57a88cdcc72f8a03b21,4e2957f968c641270d49b46771778281d0175d7d091e7832cc7e83dfb19e1b00,0.15433333333348856,0.581200122833252,570000
fb1dc665d2cce93dd583d61d9565a6826a8c3ac27075e9a5a79642c896928ed7,7121828531ca0f065172c65ad4d9240a404c3f49dc4b6c6ac8117f0e31e3a542,ba610551ec1be20e3962029988ce1a03e6a489c40e09c64723d549dcd9729c0e,0.07316666666495925,0.6096735000610352,570000
566bfc1bfa3b07927d87c7ad4717aa821737e593a5d3f1eda37b83a08a3a10aa,2a46a9f9238f1abf84816a2466958ec25ede1ee88726ee38049ba5c1316437b0,5ddb2e11ffdb25a8023016c60a8633fd7c43bf4ed6acdf2af0e13e0cf4ee0387,0.07456250000007761,0.6274793148040771,570000
3557add998c8762136da6e3a0af6489ed6425c3d91ca9e3d513dbf9d2f81e85c,817431e05f7688f87b4bf7c81b6895c13aca1b46fb5bb0e1ea1479d536e0774e,788a0eae2ea56ccedeb96fcb1c091fddb0ea026600152b3e56bc0366b2bf1cf5,0.1517916666654249,0.634397029876709,570000
cfad1cf9c6b241e81436edda1cf71d6c3b2fe7cf35a7ea39fd64b429867f44be,5635243a19b556894fa1637daf4271e6b84bebb4f116c34cac1a07e819c21adc,88598e97ffb679fa561828b12f47845e83edb04b18711b61a75ca64fc6325bde,0.3368749999984478,0.6179265975952148,570000
463d5a9c265fe101607a0cdf1e7e328409bbe093598c1fbb8cb6af1fc5997c29,46db0410928d0ed33f4fb3c1507b2833ef508e736e349bc3888d4eed07d7ed0d,47cae79ef927e9980906ae6380b4c0952a5f34eed59b11c75b7f2349d7e056a2,0.2056250000062088,0.7532167434692383,570000
a236141b113c4c5b6da7c75c83e8c841d5f26d2a5665b88190bc61a8bc392ff3,3158d51f204d1487e02ec0ce958995018228431dc7e9626c4ba23d3e4501314e,be19c5e27b1b5bbe4beda71b35cf29cdf00d712d4026c5f079ac8f9840730327,0.15479166666821886,0.6388382911682129,570000
3efc3e617f8d711d4a63d9526301d578ef78e8b755b9b1943855f12b941077d5,7e1b33af742ed9c248d8e29b92f22e671c5f19c33dc653b80b3f0ed6ac3bc111,01674c62e5d09324f315f6836faf98142fb840d340be6beb6f759a0052c1856d,0.12033333333286768,0.7853031158447266,570000
e4ed7cd27c4cc804a416aa347b47eea6eae054714d8c0ec2645cc4f610c487ca,885cfbae1f0e161220fd28debb2c8f9032bc323b8cd1a9baa12b74292eaa7c17,79772938f4ec60ea9f579106ca44dd333593bcc09a8282415df4a972ca799b07,0.1753333333336438,0.8476364612579346,570000
648b2a0c2f0a2c60f552c18abbc9ac747657751fc8db49d0f18cc6c5f9f81fe0,8668fbd26bc6f3464d281ecb6139db6a9576763fa7a9b176e70d1284b07301c0,e8ffd08b953906840dbd685c322139f9830791c687a75a64357df82aa3215ecf,0.2743125000037253,0.7407927513122559,570000
ddf785f462774401bb10f8fbab10d18056b7c3da6811b9919ff70551cd970eb0,ea130989217f457562e091a014ce660be90752669baf2baae6ca8893969363a5,ce174edc09854dd573c5ed98ad7d27b596d63e3da97adbcd9ba60d5674f18d2c,0.11995833333348856,0.6020898818969727,570000
3ebf2b6b3c81cff20d8280c8472262565a016feea468a35b5b9402cdb7b5e657,f2792856236ccb45e362f1a8bfec813367d5e0859584a50704a3b2b4e1b91525,c722e959a78842f25a59d4b01af5bf485ffdc5ccd3c41c237d0a2708052171ad,0.15820833332836629,0.5762429237365723,570000
bd0001e9f7a972209bf09ee212eae718c15664a73cb557178781aee949856e68,22845d17858c200fca5e719b4012a0a41a59a19729327edaa0c261b264720c20,46fc8934915f17404e9e26999198aa5286a5c1a7f2848212a8f5b89758f8080f,0.07966666666713233,0.4583120346069336,570000
aaee6905e5adc1daa773f911138fc18d48b45274694f183a2dd2f1c85194a7c3,0f695d33565ed9fbd2df6e08b8622acea7d68a7d9a786f420ba83fda4df06ec4,f4ae2e56e87f52cfe5aaa03758f374886487908852be7bcf79afda92a3a1a1df,0.20199999999410162,0.7912991046905518,570000
6f83eed1237572824fa0807fb2414de831c989c6392cca51f3364b655804153b,f8b5825b71b7e0ad9eb89c88279d102e7b77812fdb22e05270f9695405c10ff4,5520bf107a6ddb56594a97336adff7d8a4a18bcbecc790e5cfa2522c618e37c7,0.07824999999720603,0.7778823375701904,570000
60d1dc20da6a372bed1058cc3f17d7a221c20b3a307200eba2bd59df1b89d78e,894767fbb8b0982f01f5cda53ea3b5880fec4f17fe79cb8467426c738c49c920,a99b76fa228a4d4fd25d45f0c33df93732ced87727fd63342c96bde4e6a8ddfd,0.48125,0.7816810607910156,570000
cea6048414381b4982c06f15da344a2deb492cb9423edd30ce51486de41d7afa,8d9bad8cc677740253f8a9a6fd97a0e4ce5ec0b1d25c79fcd808b019cb9203b6,e0b300f480d8ce588147ded51d11eb9bb7685f5bde6ccff79c0e9ff4dbcac893,0.24741666667008153,0.7408356666564941,570000
fcf19d73e973ed5de66f07834ee47c2240b89477d10da8dbf46592df9f0f54d6,19d346b52226155fe63266456a14053cac5ba89c7bdc9223215ca52f3eb51619,6719e0270d1582e9e5d7804044827ef72d5b0fadabcf2a3e62948723b161bfb7,0.1753333333336438,0.6489338874816895,570000
e111dad8443d114635d9a269f8db385fdc8a371b1a64040de4a7f268feaab370,e909bdbf2f1fd264e945f5f44626bff97c56afb9bfe89e2b00befc4c589376c4,c92c3fc99b879cc109c8a0a15c4c01982010de2bb6641936adfab7828b58da68,0.3651666666691502,0.7128291130065918,570000
377f1c6e2b6c3315132d0d8dbd721dc01630e5919f39b0ce4f4afe85c2c4fe18,f2406628084529442cdbba0fc3e553eccc12d6099453aad248db3596d0b7a9d3,20d97f076ac624479809c3c154f9ba36be776126ec1ce14516e3eca96dd162c5,0.5930000000012418,0.6778993606567383,570000
95a6f7f8345e2eca31ee74ddc19d547e7fc0f5c8e65772d7b08a68eb5214dc44,37a2cea592a7a6f4f1ebf43bc076f09a72ec6666648a49186a369795b34a6018,73afb99a5e2cdfefbbf8c62b401125ec9c2215743fce02c7e780fc5bffc0c01e,0.30416666666666664,0.7371621131896973,570000
5f3cd749ad44311b45da979c0b14517019690e8587f6f7661e54f550572b9574,fdc5d53d67d6cd1aa05c51b32f88ce2114082310209a620bc97d0808eb65efb3,2a73c8fdee43e2a0672212f2078794d7e44b050786d056c60a0235e7135d32ba,0.12200000000108654,0.6429815292358398,570000
09b4f1062ad1fae9a73b6bf0031638e844d6735a91ca73bd7ddcf8af088d2bdf,d23b989b5b41f9a65425ab61ace34f2de1086390dfb0c4c4973ff56efbfbd108,33768f0f74dddda09571c7d3eb86d61579996949d06dbc5d7154f1c968c0d633,0.4740000000068297,0.7876005172729492,570000
cb7de32404272c4173dc1387f3dd3bc1dace3adc162ac705a554c5bd3759d9d5,cd5a24661bae31953beb92b0083e88d8f16eaf481c346e67cf63b0f9f35c16bc,bcf47d3100564a19284ff154179b7a3d1f12fcd4bf4dcfacfb28fc626de25deb,0.2144583333322468,0.6629910469055176,570000
315f624d255fc7680cb985a3e0796397bc18baa89d4226331ebeae5a62de747f,6923bb122d98ef4db12e1ff3665882714c9ad161d8ffadde254857079e20b058,abe404b274c483d3d43ad4f1a0af0ecac9a9da4ce0dfcf85acd659ed068280e9,0.5768333333544433,0.6708121299743652,570000
65e02687786d55115026221feb9e45d5eaa61c40acc59f2001b31e880ba6154a,f1626b5dd60f60ec7d78f0d6d330c124808ff1286deae82a46176db12704c490,90805c324e29a7265d0fad35a66b33b59b7a314ed549dd7e0ccf9ff8517b73d3,0.15850000000015524,0.6150240898132324,570000
7606a6bb8535faf243bf58dc5b8917976eff2f5c1bbcaa5b2d3ab92b5766deff,40944d67f9ae4fe99a99784ffd4401f9e9f9f6e90314d42cc2f3775e2c2492dd,5b96d6a7fcf24573d850a9cda63232cb477d8166ba57250805e4680809c38812,0.1851249999987582,0.6363773345947266,570000
f379c8fbaf04c610cfa6ecbac2c2c5e65fce967d63ca164915a2ed12eab734c4,96467e725d222043fcffab49001089112c281f92bf85b9c547b81bfc7c7dbf71,2de86f7d5f6b6b31254d75c33eb2321381a118dca2a9e6fe57c594a89e93011c,0.26495833333271246,0.8283524513244629,570000
ae6785f88701edda2c24b3e1eb051980ac23db1f2a9556b6fd919110cca03658,62c28be884dac30058f55460dae1e0286fe2ab6c69aead301e863c8ff42673ee,10c2a62d2edef4dcb47b0c67f240bede504006818c2101860b6d00287d6c5d52,0.09964583333348856,0.49535250663757324,570000
05926ffecaf1a4009cadb46076cb2eb9c8ab46cbc19da968916ea4c591de0149,ecd2308192b08a49fd2b28c305b07e94dbcfacea6c94559b1a50cfdc65c26f9d,cec3ed49c49959f581bdff5d661e212f6e4733055809ba0e4cbca2a54e180b19,0.13975000000403573,0.6436395645141602,570000
5ba2be786dc249dc3b3cda596a4d121f55a1dcb75b399d293ec2187a3f0632f6,5138077cd4e366c9495a92bd461764930e2e2c142a6e167b48f058259e5c8bf8,56735f659acc0b796d88ec119f53bc71b61d2191eb900ae51ea58035a4c69d15,0.1642291666784634,0.5192573070526123,570000
18cedcd55facd4b0c857a905184c3486910605ab3edc89dbe3d4be67e65c1c7a,23e8d7a2f7c5d147c9eaf23d84e7d666ab1625b31df45ce826b277fb94e199d1,fe2026861fc93624b864b78231d254f39f568020122d96ceb31bde230248bc1d,0.0675000000007761,0.7041754722595215,570000
bd60497bdc74d1c37bed34adc5bf20df15b378dd863baf0a2c35fd36fb28cc66,d04c3f6f6977e2ec84ac6b6cd5f0128e87bf14eff38267db8d287ee30d6d23de,f9445bd1ea5a5887011f501e8ec2d388a4b51af67247fd24ace7ebdc27f5ea37,0.20310416666713232,0.8266935348510742,570000
ea2870f1d8a69a4a7a108ac6a56566994ee1359f857eaec41cc77cc2c7d1e899,72847dc95761200157c49b72802f606e9c666998994239a90562d16fb15d6c08,71502c37ecbf745a70ad312ef51f8204906c9cee7b2bd6c088365152224e27e7,0.2455000000074506,0.7274308204650879,570000
be75265cdbb074bd5f4de608151575300029965c3e6da8e29b8118d7e71c28c7,17aa3fdbad17296b814904a2751ae9f7f49b63dce7b57dd21d793e5e6511462e,cf5ab4485e641d209be8f3c6609f7392abbb00b9729091d5b648d6a2e51bee54,0.20014583333395417,0.7446372509002686,570000
5a9eef6f39d2daff5d36579da1ac504c29733d49dac8e58e3b1de24a80cb7201,251421474746805ca21990d6a880b784efa975d961d6ff6cd97bbd29e37724c2,b5f5e0ad0438ee1480d0d27ce6cd7c6820edcc58649044d5f40d9affd25131bc,0.13862499999813735,0.7238149642944336,570000
7d0508345ec0970b255fb2a4de1566341ca03e610d747d2abac3685e00462951,b32a7ce82aeffc70d1ac9d150b31e764e12a0705feb53cbc954143e2d765473c,c6bcc4198bd4f88af2309e6a603ce749edd354e3ee94e144792aecffed188dd8,0.17097916666728755,0.49240684509277344,570000
b3b7130eda7fa74cdb22efdbddf25c28f5dca36bc346bb97ea639644ed766376,cdc8a1762359b131a2a92ed2844eda7d23ac0ed28878d202237dbd197e7a8f6d,73958a4d6557b395df9c38c36c07fb21d4efb2862a1dc670eb1b29f9e29ab834,0.21766666666759799,0.6120405197143555,570000
6942891a050a910f09f8800078b0c22ddc414d1b5246372f4b5096ae1d3e2cb1,02a459d758d8956c992b4c918531b82c6e3cb4863f8b879dae347258807b5aa9,a4a3d12b8de7a5917dd0614c971f5ba391a0971bbc19f07919ad6624c9747b9a,0.13920833333395422,0.8298063278198242,570000
